,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
9422,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,18,5,0,58.6751428571
9423,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,19,5,0,70.6272727273
9424,1,2,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,20,5,0,75.046875
9440,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,21,5,0,58.0576923077
9441,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,22,5,0,60.0572222222
9442,1,2,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,23,5,0,63.1086666667
9454,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,0,6,0,60.155
9455,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,1,6,0,72.4666666667
9456,1,2,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,2,6,0,60.645
9465,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,3,6,0,56.64
9466,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,4,6,0,97.595
9467,1,2,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,5,6,0,55.17
9474,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,6,0,42.5978571429
9475,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,7,6,0,60.504
9476,1,2,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,8,6,0,67.9784210526
9491,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,6,0,67.4251282051
9492,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,10,6,0,60.6048275862
9493,1,2,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,11,6,0,52.8765384615
9509,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,6,0,60.7717857143
9510,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,13,6,0,81.25075
9511,1,2,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,14,6,0,74.4197619048
9527,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,6,0,95.2975757576
9528,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,16,6,0,58.2470833333
9529,1,2,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,17,6,0,68.8968
9545,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,6,0,58.0405555556
9546,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,19,6,0,79.2926315789
9547,1,2,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,20,6,0,54.7346666667
9561,1,2,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,21,6,0,59.05
9562,1,2,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,22,6,0,39.8925
9563,1,2,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,23,6,0,55.092
9578,1,2,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,0,7,0,60.34
9579,1,2,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,1,7,0,47.34
9580,1,2,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,2,7,0,55.2225
9585,1,2,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,3,7,0,45.37
9586,1,2,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,4,7,0,56.565
9587,1,2,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,5,7,0,52.1766666667
9594,1,2,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,6,7,0,58.7211764706
9595,1,2,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,7,7,0,55.7222222222
9596,1,2,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,8,7,0,73.816875
9611,1,2,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,9,7,0,78.50984375
9612,1,2,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,10,7,0,52.99
9613,1,2,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,11,7,0,58.0623684211
9629,1,2,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,12,7,0,65.8603030303
9630,1,2,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,13,7,0,63.4556
9631,1,2,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,14,7,0,68.051
9647,1,2,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,15,7,0,81.3835555556
9648,1,2,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,16,7,0,70.9962068966
9649,1,2,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,17,7,0,64.703
9665,1,2,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,18,7,0,63.826
9666,1,2,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,19,7,0,61.87375
9667,1,2,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,20,7,0,57.155
9683,1,2,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,21,7,0,87.16
9684,1,2,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,22,7,0,57.0153333333
9685,1,2,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,23,7,0,86.0755555556
9697,1,2,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,0,2,0,43.4811111111
9698,1,2,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,1,2,0,49.24
9699,1,2,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,2,2,0,52.3633333333
9708,1,2,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,3,2,0,53.4
9709,1,2,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,4,2,0,47.21375
9710,1,2,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,5,2,0,48.7117647059
9720,1,2,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,6,2,0,50.9626315789
9721,1,2,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,7,2,0,58.4514814815
9722,1,2,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,8,2,0,73.2802083333
9738,1,2,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,9,2,0,63.8588372093
9739,1,2,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,10,2,0,59.3675
9740,1,2,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,11,2,0,66.488
9756,1,2,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,12,2,0,65.4993023256
9757,1,2,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,13,2,0,60.6635483871
9758,1,2,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,14,2,0,67.3063043478
9774,1,2,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,15,2,0,75.1638461538
9775,1,2,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,16,2,0,74.1720588235
9776,1,2,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,17,2,0,71.6855
9792,1,2,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,18,2,0,84.4227272727
9793,1,2,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,19,2,0,73.9707142857
9794,1,2,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,20,2,0,66.3494736842
9810,1,2,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,21,2,0,64.6136842105
9811,1,2,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,22,2,0,54.3028571429
9812,1,2,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,23,2,0,59.52
9828,1,2,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,0,3,0,58.55625
9829,1,2,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,1,3,0,47.48875
9830,1,2,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,3,0,75.6466666667
9839,1,2,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,3,3,0,67.9125
9840,1,2,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,4,3,0,41.56
9841,1,2,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,5,3,0,58.2745454545
9849,1,2,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,6,3,0,58.6023529412
9850,1,2,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,7,3,0,57.6218518519
9851,1,2,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,8,3,0,86.1683673469
9867,1,2,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,9,3,0,67.6257142857
9868,1,2,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,10,3,0,77.5937142857
9869,1,2,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,11,3,0,62.829
9885,1,2,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,12,3,0,56.4034782609
9886,1,2,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,13,3,0,61.4985454545
9887,1,2,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,14,3,0,68.0489583333
9903,1,2,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,15,3,0,58.4848780488
9904,1,2,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,16,3,0,57.7980487805
9905,1,2,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,17,3,0,79.2597058824
9921,1,2,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,18,3,0,60.0836363636
9922,1,2,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,19,3,0,69.4366666667
9923,1,2,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,20,3,0,57.904375
9939,1,2,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,21,3,0,68.7764285714
9940,1,2,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,22,3,0,49.9515384615
9941,1,2,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,23,3,0,38.662
9954,1,2,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,0,4,0,60.0983333333
9955,1,2,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,1,4,0,58.575
9956,1,2,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,2,4,0,87.898
9966,1,2,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,3,4,0,63.325
9967,1,2,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,4,4,0,53.0488888889
9968,1,2,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,5,4,0,53.3233333333
9979,1,2,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,6,4,0,63.0155102041
9980,1,2,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,7,4,0,72.7354385965
9981,1,2,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,8,4,0,87.9822413793
9996,1,2,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,9,4,0,73.9901639344
9997,1,2,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,10,4,0,63.6780851064
9998,1,2,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,11,4,0,58.9893333333
10014,1,2,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,4,0,62.9509803922
10015,1,2,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,13,4,0,57.5556578947
10016,1,2,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,14,4,0,67.506375
10032,1,2,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,4,0,68.3369565217
10033,1,2,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,16,4,0,76.4444444444
10034,1,2,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,17,4,0,64.1730769231
10050,1,2,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,4,0,68.7779545455
10051,1,2,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,19,4,0,61.5685714286
10052,1,2,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,20,4,0,97.2866666667
10068,1,2,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,4,0,71.469375
10069,1,2,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22,4,0,51.2642857143
10070,1,2,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,23,4,0,40.3516666667
10086,1,2,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,0,5,0,51.45
10087,1,2,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,1,5,0,48.58
10088,1,2,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,2,5,0,40.1525
10099,1,2,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,3,5,0,93.875
10100,1,2,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,4,5,0,81.437
10101,1,2,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,5,5,0,75.7325
10108,1,2,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,5,0,63.407
10109,1,2,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,7,5,0,68.8208333333
10110,1,2,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,8,5,0,82.4810588235
10125,1,2,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,5,0,74.0359649123
10126,1,2,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10,5,0,79.705483871
10127,1,2,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,11,5,0,58.734
10143,1,2,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,5,0,61.1043333333
10144,1,2,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13,5,0,81.4788333333
10145,1,2,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,14,5,0,85.8545454545
10161,1,2,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,15,5,0,85.1027272727
10162,1,2,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16,5,0,78.0590740741
10163,1,2,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,17,5,0,70.5751162791
10179,1,2,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,5,0,70.307804878
10180,1,2,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19,5,0,68.6356
10181,1,2,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,20,5,0,57.3961111111
10197,1,2,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,5,0,78.967
10198,1,2,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,5,0,54.2481818182
10199,1,2,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,23,5,0,61.3225
10215,1,2,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,0,6,0,47.4083333333
10216,1,2,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1,6,0,49.6633333333
10217,1,2,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,2,6,0,47.142
10229,1,2,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,3,6,0,63.05
10230,1,2,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,4,6,0,63.0757142857
10231,1,2,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,5,6,0,62.045
10240,1,2,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,6,0,45.2642857143
10241,1,2,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,7,6,0,65.4995
10242,1,2,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,8,6,0,105.179722222
10257,1,2,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,6,0,147.144029851
10258,1,2,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10,6,0,118.629677419
10259,1,2,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,11,6,0,63.3586363636
10275,1,2,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,6,0,65.6306818182
10276,1,2,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13,6,0,78.3568656716
10277,1,2,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,14,6,0,76.1242307692
10293,1,2,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,6,0,75.1459574468
10294,1,2,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,16,6,0,67.4321153846
10295,1,2,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,17,6,0,79.1255102041
10311,1,2,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,6,0,70.0933333333
10312,1,2,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19,6,0,67.5065384615
10313,1,2,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,20,6,0,64.7732258065
10329,1,2,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,6,0,70.273125
10330,1,2,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,22,6,0,61.4075
10331,1,2,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,23,6,0,59.24
10347,1,2,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,0,7,0,49.04
10348,1,2,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1,7,0,91.5222222222
10349,1,2,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,2,7,0,91.74
10358,1,2,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,3,7,0,41.0175
10359,1,2,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,4,7,0,64.094
10360,1,2,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,5,7,0,49.9614285714
10368,1,2,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,7,0,42.24
10369,1,2,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,7,7,0,59.7796875
10370,1,2,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,8,7,0,77.0103225806
10385,1,2,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,7,0,69.7671929825
10386,1,2,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,10,7,0,84.3159016393
10387,1,2,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,11,7,0,66.8949090909
10403,1,2,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,7,0,65.1660465116
10404,1,2,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,13,7,0,88.0258823529
10405,1,2,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,14,7,0,65.3131914894
10421,1,2,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,7,0,75.95625
10422,1,2,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,16,7,0,72.0027419355
10423,1,2,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,17,7,0,74.0704255319
10439,1,2,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,18,7,0,62.0536
10440,1,2,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,19,7,0,68.7424
10441,1,2,1014.5,1019.5,344.0,2.0,21.3,83.0,0.0,20,7,0,64.9628571429
10457,1,2,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,21,7,0,221.32
10458,1,2,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,22,7,0,60.42375
10459,1,2,1014.2,1019.2,35.0,3.0,20.4,81.0,0.0,23,7,0,50.218
10474,1,2,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,0,1,0,46.5566666667
10475,1,2,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,1,1,0,30.31
10476,1,2,1015.6,1020.6,35.0,2.1,20.1,80.0,0.0,2,1,0,48.9266666667
10484,1,2,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,3,1,0,49.0883333333
10485,1,2,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,4,1,0,58.618
10486,1,2,1015.6,1020.6,104.0,1.5,19.6,90.0,0.1,5,1,0,55.611875
10495,1,2,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,6,1,0,49.118
10496,1,2,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,7,1,0,65.8253333333
10497,1,2,1013.4,1018.4,81.0,1.2,21.3,79.0,0.0,8,1,0,104.799736842
10511,1,2,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,9,1,0,68.0037735849
10512,1,2,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,10,1,0,70.8045
10513,1,2,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,11,1,0,57.4626470588
10528,1,2,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12,1,0,55.1765517241
10529,1,2,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13,1,0,66.5157894737
10530,1,2,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,14,1,0,54.0459459459
10546,1,2,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15,1,0,76.5312820513
10547,1,2,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16,1,0,62.908
10548,1,2,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,17,1,0,66.4103125
10564,1,2,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18,1,0,60.058
10565,1,2,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,19,1,0,70.7343478261
10566,1,2,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,20,1,0,55.3918181818
10582,1,2,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21,1,0,55.8923529412
10583,1,2,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,22,1,0,56.2577777778
10584,1,2,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,23,1,0,64.194
3,1,3,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,1,2,0,94.57
4,1,3,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,2,0,77.61
15,1,3,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,3,2,0,93.09
16,1,3,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,4,2,0,91.61
17,1,3,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,5,2,0,168.36
27,1,3,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,6,2,0,133.219166667
28,1,3,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,7,2,0,131.473636364
29,1,3,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,8,2,0,146.9
45,1,3,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,9,2,0,165.6625
46,1,3,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10,2,0,116.555
47,1,3,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,11,2,0,93.6563636364
62,1,3,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,12,2,0,97.9892307692
63,1,3,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,13,2,0,98.3947368421
64,1,3,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,14,2,0,99.881875
80,1,3,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,15,2,0,107.661666667
81,1,3,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,16,2,0,116.815294118
82,1,3,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,17,2,0,133.784666667
97,1,3,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,18,2,0,115.893636364
98,1,3,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,19,2,0,124.399230769
99,1,3,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,20,2,0,108.3
115,1,3,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,21,2,0,110.22
116,1,3,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,22,2,0,101.2475
117,1,3,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,23,2,0,85.08
128,1,3,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,3,0,71.85
129,1,3,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,3,0,102.44
130,1,3,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,3,0,82.09
138,1,3,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,0,99.87
139,1,3,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,4,3,0,110.65
140,1,3,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,5,3,0,116.73
149,1,3,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,6,3,0,89.665
150,1,3,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,7,3,0,135.925
151,1,3,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,8,3,0,205.51875
165,1,3,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,9,3,0,254.992580645
166,1,3,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,10,3,0,136.49
167,1,3,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,11,3,0,111.506666667
183,1,3,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,12,3,0,114.884166667
184,1,3,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,13,3,0,104.909285714
185,1,3,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,14,3,0,120.856
201,1,3,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,15,3,0,106.976363636
202,1,3,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,16,3,0,113.872307692
203,1,3,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,17,3,0,125.531428571
218,1,3,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,18,3,0,141.776666667
219,1,3,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,19,3,0,139.859285714
220,1,3,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,20,3,0,114.811538462
234,1,3,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,21,3,0,131.59
235,1,3,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,22,3,0,111.395
236,1,3,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23,3,0,89.675
249,1,3,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,0,4,0,89.065
257,1,3,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,3,4,0,75.54
258,1,3,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,4,4,0,90.685
259,1,3,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,5,4,0,110.925
266,1,3,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,6,4,0,80.3966666667
267,1,3,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,7,4,0,198.05
268,1,3,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,8,4,0,161.338333333
283,1,3,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10,4,0,156.835
284,1,3,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11,4,0,116.726666667
298,1,3,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12,4,0,161.950833333
299,1,3,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13,4,0,124.1295
300,1,3,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14,4,0,99.8758823529
316,1,3,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15,4,0,95.5877777778
317,1,3,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,16,4,0,117.36625
318,1,3,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,17,4,0,115.591818182
334,1,3,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,18,4,0,113.008333333
335,1,3,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,19,4,0,147.902222222
336,1,3,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,20,4,0,115.634444444
